frame_number;seconds;resolution
11430;457.2;640x480
11431;457.24;640x480
11432;457.28;640x480
11433;457.32;640x480
11434;457.36;640x480
11435;457.4;640x480
11436;457.44;640x480
11437;457.48;640x480
11438;457.52;640x480
11439;457.56;640x480
11440;457.6;640x480
11441;457.64;640x480
11442;457.68;640x480
11443;457.72;640x480
11444;457.76;640x480
11445;457.8;640x480
11446;457.84;640x480
11447;457.88;640x480
11448;457.92;640x480
11449;457.96;640x480
11450;458;640x480
11451;458.04;640x480
11452;458.08;640x480
11453;458.12;640x480
11454;458.16;640x480
11455;458.2;640x480
11456;458.24;640x480
11457;458.28;640x480
11458;458.32;640x480
11459;458.36;640x480
11460;458.4;640x480
11461;458.44;640x480
11462;458.48;640x480
11463;458.52;640x480
11464;458.56;640x480
11465;458.6;640x480
11466;458.64;640x480
11467;458.68;640x480
11468;458.72;640x480
11469;458.76;640x480
11470;458.8;640x480
11471;458.84;640x480
11472;458.88;640x480
11473;458.92;640x480
11474;458.96;640x480
11475;459;640x480
11476;459.04;640x480
11477;459.08;640x480
11478;459.12;640x480
11479;459.16;640x480
11480;459.2;640x480
11481;459.24;640x480
11482;459.28;640x480
11483;459.32;640x480
11484;459.36;640x480
11485;459.4;640x480
11486;459.44;640x480
11487;459.48;640x480
11488;459.52;640x480
11489;459.56;640x480
11490;459.6;640x480
11491;459.64;640x480
11492;459.68;640x480
11493;459.72;640x480
11494;459.76;640x480
11495;459.8;640x480
11496;459.84;640x480
11497;459.88;640x480
11498;459.92;640x480
11499;459.96;640x480
11500;460;640x480
11501;460.04;640x480
11502;460.08;640x480
11503;460.12;640x480
11504;460.16;640x480
11505;460.2;640x480
11506;460.24;640x480
11507;460.28;640x480
11508;460.32;640x480
11509;460.36;640x480
11510;460.4;640x480
11511;460.44;640x480
11512;460.48;640x480
11513;460.52;640x480
11514;460.56;640x480
11515;460.6;640x480
11516;460.64;640x480
11517;460.68;640x480
11518;460.72;640x480
11519;460.76;640x480
11520;460.8;640x480
11521;460.84;640x480
11522;460.88;640x480
11523;460.92;640x480
11524;460.96;640x480
11525;461;640x480
11526;461.04;640x480
11527;461.08;640x480
11528;461.12;640x480
11529;461.16;640x480
11530;461.2;640x480
11531;461.24;640x480
11532;461.28;640x480
11533;461.32;640x480
11534;461.36;640x480
11535;461.4;640x480
11536;461.44;640x480
11537;461.48;640x480
11538;461.52;640x480
11539;461.56;640x480
11540;461.6;640x480
11541;461.64;640x480
11542;461.68;640x480
11543;461.72;640x480
11544;461.76;640x480
11545;461.8;640x480
11546;461.84;640x480
11547;461.88;640x480
11548;461.92;640x480
11549;461.96;640x480
11550;462;640x480
11551;462.04;640x480
11552;462.08;640x480
11553;462.12;640x480
11554;462.16;640x480
11555;462.2;640x480
11556;462.24;640x480
11557;462.28;640x480
11558;462.32;640x480
11559;462.36;640x480
11560;462.4;640x480
11561;462.44;640x480
11562;462.48;640x480
11563;462.52;640x480
11564;462.56;640x480
11565;462.6;640x480
11566;462.64;640x480
11567;462.68;640x480
11568;462.72;640x480
11569;462.76;640x480
11570;462.8;640x480
11571;462.84;640x480
11572;462.88;640x480
11573;462.92;640x480
11574;462.96;640x480
11575;463;640x480
11576;463.04;640x480
11577;463.08;640x480
11578;463.12;640x480
11579;463.16;640x480
11580;463.2;640x480
11581;463.24;640x480
11582;463.28;640x480
11583;463.32;640x480
11584;463.36;640x480
11585;463.4;640x480
11586;463.44;640x480
11587;463.48;640x480
11588;463.52;640x480
11589;463.56;640x480
11590;463.6;640x480
11591;463.64;640x480
11592;463.68;640x480
11593;463.72;640x480
11594;463.76;640x480
11595;463.8;640x480
11596;463.84;640x480
11597;463.88;640x480
11598;463.92;640x480
11599;463.96;640x480
11600;464;640x480
11601;464.04;640x480
11602;464.08;640x480
11603;464.12;640x480
11604;464.16;640x480
11605;464.2;640x480
11606;464.24;640x480
11607;464.28;640x480
11608;464.32;640x480
11609;464.36;640x480
11610;464.4;640x480
11611;464.44;640x480
11612;464.48;640x480
11613;464.52;640x480
11614;464.56;640x480
11615;464.6;640x480
11616;464.64;640x480
11617;464.68;640x480
11618;464.72;640x480
11619;464.76;640x480
11620;464.8;640x480
11621;464.84;640x480
11622;464.88;640x480
11623;464.92;640x480
11624;464.96;640x480
11625;465;640x480
11626;465.04;640x480
11627;465.08;640x480
11628;465.12;640x480
11629;465.16;640x480
11630;465.2;640x480
11631;465.24;640x480
11632;465.28;640x480
11633;465.32;640x480
11634;465.36;640x480
11635;465.4;640x480
11636;465.44;640x480
11637;465.48;640x480
11638;465.52;640x480
11639;465.56;640x480
11640;465.6;640x480
11641;465.64;640x480
11642;465.68;640x480
11643;465.72;640x480
11644;465.76;640x480
11645;465.8;640x480
11646;465.84;640x480
11647;465.88;640x480
11648;465.92;640x480
11649;465.96;640x480
11650;466;640x480
11651;466.04;640x480
11652;466.08;640x480
11653;466.12;640x480
11654;466.16;640x480
11655;466.2;640x480
11656;466.24;640x480
11657;466.28;640x480
11658;466.32;640x480
11659;466.36;640x480
11660;466.4;640x480
11661;466.44;640x480
11662;466.48;640x480
11663;466.52;640x480
11664;466.56;640x480
11665;466.6;640x480
11666;466.64;640x480
11667;466.68;640x480
11668;466.72;640x480
11669;466.76;640x480
11670;466.8;640x480
11671;466.84;640x480
11672;466.88;640x480
11673;466.92;640x480
11674;466.96;640x480
11675;467;640x480
11676;467.04;640x480
11677;467.08;640x480
11678;467.12;640x480
11679;467.16;640x480
11680;467.2;640x480
11681;467.24;640x480
11682;467.28;640x480
11683;467.32;640x480
11684;467.36;640x480
11685;467.4;640x480
11686;467.44;640x480
11687;467.48;640x480
11688;467.52;640x480
11689;467.56;640x480
11690;467.6;640x480
11691;467.64;640x480
11692;467.68;640x480
11693;467.72;640x480
11694;467.76;640x480
11695;467.8;640x480
11696;467.84;640x480
11697;467.88;640x480
11698;467.92;640x480
11699;467.96;640x480
11700;468;640x480
11701;468.04;640x480
11702;468.08;640x480
11703;468.12;640x480
11704;468.16;640x480
11705;468.2;640x480
11706;468.24;640x480
11707;468.28;640x480
11708;468.32;640x480
11709;468.36;640x480
11710;468.4;640x480
11711;468.44;640x480
11712;468.48;640x480
11713;468.52;640x480
11714;468.56;640x480
11715;468.6;640x480
11716;468.64;640x480
11717;468.68;640x480
11718;468.72;640x480
11719;468.76;640x480
11720;468.8;640x480
11721;468.84;640x480
11722;468.88;640x480
11723;468.92;640x480
11724;468.96;640x480
11725;469;640x480
11726;469.04;640x480
11727;469.08;640x480
11728;469.12;640x480
11729;469.16;640x480
11730;469.2;640x480
11731;469.24;640x480
11732;469.28;640x480
11733;469.32;640x480
11734;469.36;640x480
11735;469.4;640x480
11736;469.44;640x480
11737;469.48;640x480
11738;469.52;640x480
11739;469.56;640x480
11740;469.6;640x480
11741;469.64;640x480
11742;469.68;640x480
11743;469.72;640x480
11744;469.76;640x480
11745;469.8;640x480
11746;469.84;640x480
11747;469.88;640x480
11748;469.92;640x480
11749;469.96;640x480
11750;470;640x480
11751;470.04;640x480
11752;470.08;640x480
11753;470.12;640x480
11754;470.16;640x480
11755;470.2;640x480
11756;470.24;640x480
11757;470.28;640x480
11758;470.32;640x480
11759;470.36;640x480
11760;470.4;640x480
11761;470.44;640x480
11762;470.48;640x480
11763;470.52;640x480
11764;470.56;640x480
11765;470.6;640x480
11766;470.64;640x480
11767;470.68;640x480
11768;470.72;640x480
11769;470.76;640x480
11770;470.8;640x480
11771;470.84;640x480
11772;470.88;640x480
11773;470.92;640x480
11774;470.96;640x480
11775;471;640x480
11776;471.04;640x480
11777;471.08;640x480
11778;471.12;640x480
11779;471.16;640x480
11780;471.2;640x480
11781;471.24;640x480
11782;471.28;640x480
11783;471.32;640x480
11784;471.36;640x480
11785;471.4;640x480
11786;471.44;640x480
11787;471.48;640x480
11788;471.52;640x480
11789;471.56;640x480
11790;471.6;640x480
11791;471.64;640x480
11792;471.68;640x480
11793;471.72;640x480
11794;471.76;640x480
11795;471.8;640x480
11796;471.84;640x480
11797;471.88;640x480
11798;471.92;640x480
11799;471.96;640x480
11800;472;640x480
11801;472.04;640x480
11802;472.08;640x480
11803;472.12;640x480
11804;472.16;640x480
11805;472.2;640x480
11806;472.24;640x480
11807;472.28;640x480
11808;472.32;640x480
11809;472.36;640x480
11810;472.4;640x480
11811;472.44;640x480
11812;472.48;640x480
11813;472.52;640x480
11814;472.56;640x480
11815;472.6;640x480
11816;472.64;640x480
11817;472.68;640x480
11818;472.72;640x480
11819;472.76;640x480
11820;472.8;640x480
11821;472.84;640x480
11822;472.88;640x480
11823;472.92;640x480
11824;472.96;640x480
11825;473;640x480
11826;473.04;640x480
11827;473.08;640x480
11828;473.12;640x480
11829;473.16;640x480
11830;473.2;640x480
11831;473.24;640x480
11832;473.28;640x480
11833;473.32;640x480
11834;473.36;640x480
11835;473.4;640x480
11836;473.44;640x480
11837;473.48;640x480
11838;473.52;640x480
11839;473.56;640x480
11840;473.6;640x480
11841;473.64;640x480
11842;473.68;640x480
11843;473.72;640x480
11844;473.76;640x480
11845;473.8;640x480
11846;473.84;640x480
11847;473.88;640x480
11848;473.92;640x480
11849;473.96;640x480
11850;474;640x480
11851;474.04;640x480
11852;474.08;640x480
11853;474.12;640x480
11854;474.16;640x480
11855;474.2;640x480
11856;474.24;640x480
11857;474.28;640x480
11858;474.32;640x480
11859;474.36;640x480
11860;474.4;640x480
11861;474.44;640x480
11862;474.48;640x480
11863;474.52;640x480
11864;474.56;640x480
11865;474.6;640x480
11866;474.64;640x480
11867;474.68;640x480
11868;474.72;640x480
11869;474.76;640x480
11870;474.8;640x480
11871;474.84;640x480
11872;474.88;640x480
11873;474.92;640x480
11874;474.96;640x480
11875;475;640x480
11876;475.04;640x480
11877;475.08;640x480
11878;475.12;640x480
11879;475.16;640x480
11880;475.2;640x480
11881;475.24;640x480
11882;475.28;640x480
11883;475.32;640x480
11884;475.36;640x480
11885;475.4;640x480
11886;475.44;640x480
11887;475.48;640x480
11888;475.52;640x480
11889;475.56;640x480
11890;475.6;640x480
11891;475.64;640x480
11892;475.68;640x480
11893;475.72;640x480
11894;475.76;640x480
11895;475.8;640x480
11896;475.84;640x480
11897;475.88;640x480
11898;475.92;640x480
11899;475.96;640x480
11900;476;640x480
11901;476.04;640x480
11902;476.08;640x480
11903;476.12;640x480
11904;476.16;640x480
11905;476.2;640x480
11906;476.24;640x480
11907;476.28;640x480
11908;476.32;640x480
11909;476.36;640x480
11910;476.4;640x480
11911;476.44;640x480
11912;476.48;640x480
11913;476.52;640x480
11914;476.56;640x480
11915;476.6;640x480
11916;476.64;640x480
11917;476.68;640x480
11918;476.72;640x480
11919;476.76;640x480
11920;476.8;640x480
11921;476.84;640x480
11922;476.88;640x480
11923;476.92;640x480
11924;476.96;640x480
11925;477;640x480
11926;477.04;640x480
11927;477.08;640x480
11928;477.12;640x480
11929;477.16;640x480
11930;477.2;640x480
11931;477.24;640x480
11932;477.28;640x480
11933;477.32;640x480
11934;477.36;640x480
11935;477.4;640x480
11936;477.44;640x480
11937;477.48;640x480
11938;477.52;640x480
11939;477.56;640x480
11940;477.6;640x480
11941;477.64;640x480
11942;477.68;640x480
11943;477.72;640x480
11944;477.76;640x480
11945;477.8;640x480
11946;477.84;640x480
11947;477.88;640x480
11948;477.92;640x480
11949;477.96;640x480
11950;478;640x480
11951;478.04;640x480
11952;478.08;640x480
11953;478.12;640x480
11954;478.16;640x480
11955;478.2;640x480
11956;478.24;640x480
11957;478.28;640x480
11958;478.32;640x480
11959;478.36;640x480
11960;478.4;640x480
11961;478.44;640x480
11962;478.48;640x480
11963;478.52;640x480
11964;478.56;640x480
11965;478.6;640x480
11966;478.64;640x480
11967;478.68;640x480
11968;478.72;640x480
11969;478.76;640x480
11970;478.8;640x480
11971;478.84;640x480
11972;478.88;640x480
11973;478.92;640x480
11974;478.96;640x480
11975;479;640x480
11976;479.04;640x480
11977;479.08;640x480
11978;479.12;640x480
11979;479.16;640x480
11980;479.2;640x480
11981;479.24;640x480
11982;479.28;640x480
11983;479.32;640x480
11984;479.36;640x480
11985;479.4;640x480
11986;479.44;640x480
11987;479.48;640x480
11988;479.52;640x480
11989;479.56;640x480
11990;479.6;640x480
11991;479.64;640x480
11992;479.68;640x480
11993;479.72;640x480
11994;479.76;640x480
11995;479.8;640x480
11996;479.84;640x480
11997;479.88;640x480
11998;479.92;640x480
11999;479.96;640x480
12000;480;640x480
12001;480.04;640x480
12002;480.08;640x480
12003;480.12;640x480
12004;480.16;640x480
12005;480.2;640x480
12006;480.24;640x480
12007;480.28;640x480
12008;480.32;640x480
12009;480.36;640x480
12010;480.4;640x480
12011;480.44;640x480
12012;480.48;640x480
12013;480.52;640x480
12014;480.56;640x480
12015;480.6;640x480
12016;480.64;640x480
12017;480.68;640x480
12018;480.72;640x480
12019;480.76;640x480
12020;480.8;640x480
12021;480.84;640x480
12022;480.88;640x480
12023;480.92;640x480
12024;480.96;640x480
12025;481;640x480
12026;481.04;640x480
12027;481.08;640x480
12028;481.12;640x480
12029;481.16;640x480
12030;481.2;640x480
12031;481.24;640x480
12032;481.28;640x480
12033;481.32;640x480
12034;481.36;640x480
12035;481.4;640x480
12036;481.44;640x480
12037;481.48;640x480
12038;481.52;640x480
12039;481.56;640x480
12040;481.6;640x480
12041;481.64;640x480
12042;481.68;640x480
12043;481.72;640x480
12044;481.76;640x480
12045;481.8;640x480
12046;481.84;640x480
12047;481.88;640x480
12048;481.92;640x480
12049;481.96;640x480
12050;482;640x480
12051;482.04;640x480
12052;482.08;640x480
12053;482.12;640x480
12054;482.16;640x480
12055;482.2;640x480
12056;482.24;640x480
12057;482.28;640x480
12058;482.32;640x480
12059;482.36;640x480
12060;482.4;640x480
12061;482.44;640x480
12062;482.48;640x480
12063;482.52;640x480
12064;482.56;640x480
12065;482.6;640x480
12066;482.64;640x480
12067;482.68;640x480
12068;482.72;640x480
12069;482.76;640x480
12070;482.8;640x480
12071;482.84;640x480
12072;482.88;640x480
12073;482.92;640x480
12074;482.96;640x480
12075;483;640x480
12076;483.04;640x480
12077;483.08;640x480
12078;483.12;640x480
12079;483.16;640x480
12080;483.2;640x480
12081;483.24;640x480
12082;483.28;640x480
12083;483.32;640x480
12084;483.36;640x480
12085;483.4;640x480
12086;483.44;640x480
12087;483.48;640x480
12088;483.52;640x480
12089;483.56;640x480
12090;483.6;640x480
12091;483.64;640x480
12092;483.68;640x480
12093;483.72;640x480
12094;483.76;640x480
12095;483.8;640x480
12096;483.84;640x480
12097;483.88;640x480
12098;483.92;640x480
12099;483.96;640x480
12100;484;640x480
12101;484.04;640x480
12102;484.08;640x480
12103;484.12;640x480
12104;484.16;640x480
12105;484.2;640x480
12106;484.24;640x480
12107;484.28;640x480
12108;484.32;640x480
12109;484.36;640x480
12110;484.4;640x480
12111;484.44;640x480
12112;484.48;640x480
12113;484.52;640x480
12114;484.56;640x480
12115;484.6;640x480
12116;484.64;640x480
12117;484.68;640x480
12118;484.72;640x480
12119;484.76;640x480
12120;484.8;640x480
12121;484.84;640x480
12122;484.88;640x480
12123;484.92;640x480
12124;484.96;640x480
12125;485;640x480
12126;485.04;640x480
12127;485.08;640x480
12128;485.12;640x480
12129;485.16;640x480
12130;485.2;640x480
12131;485.24;640x480
12132;485.28;640x480
12133;485.32;640x480
12134;485.36;640x480
12135;485.4;640x480
12136;485.44;640x480
12137;485.48;640x480
12138;485.52;640x480
12139;485.56;640x480
12140;485.6;640x480
12141;485.64;640x480
12142;485.68;640x480
12143;485.72;640x480
12144;485.76;640x480
12145;485.8;640x480
12146;485.84;640x480
12147;485.88;640x480
12148;485.92;640x480
12149;485.96;640x480
12150;486;640x480
12151;486.04;640x480
12152;486.08;640x480
12153;486.12;640x480
12154;486.16;640x480
12155;486.2;640x480
12156;486.24;640x480
12157;486.28;640x480
12158;486.32;640x480
12159;486.36;640x480
12160;486.4;640x480
12161;486.44;640x480
12162;486.48;640x480
12163;486.52;640x480
12164;486.56;640x480
12165;486.6;640x480
12166;486.64;640x480
12167;486.68;640x480
12168;486.72;640x480
12169;486.76;640x480
12170;486.8;640x480
12171;486.84;640x480
12172;486.88;640x480
12173;486.92;640x480
12174;486.96;640x480
12175;487;640x480
12176;487.04;640x480
12177;487.08;640x480
12178;487.12;640x480
12179;487.16;640x480
12180;487.2;640x480
12181;487.24;640x480
12182;487.28;640x480
12183;487.32;640x480
12184;487.36;640x480
12185;487.4;640x480
12186;487.44;640x480
12187;487.48;640x480
12188;487.52;640x480
12189;487.56;640x480
12190;487.6;640x480
12191;487.64;640x480
12192;487.68;640x480
12193;487.72;640x480
12194;487.76;640x480
12195;487.8;640x480
12196;487.84;640x480
12197;487.88;640x480
12198;487.92;640x480
12199;487.96;640x480
12200;488;640x480
12201;488.04;640x480
12202;488.08;640x480
12203;488.12;640x480
12204;488.16;640x480
12205;488.2;640x480
12206;488.24;640x480
12207;488.28;640x480
12208;488.32;640x480
12209;488.36;640x480
12210;488.4;640x480
12211;488.44;640x480
12212;488.48;640x480
12213;488.52;640x480
12214;488.56;640x480
12215;488.6;640x480
12216;488.64;640x480
12217;488.68;640x480
12218;488.72;640x480
12219;488.76;640x480
12220;488.8;640x480
12221;488.84;640x480
12222;488.88;640x480
12223;488.92;640x480
12224;488.96;640x480
12225;489;640x480
12226;489.04;640x480
12227;489.08;640x480
12228;489.12;640x480
12229;489.16;640x480
12230;489.2;640x480
12231;489.24;640x480
12232;489.28;640x480
12233;489.32;640x480
12234;489.36;640x480
12235;489.4;640x480
12236;489.44;640x480
12237;489.48;640x480
12238;489.52;640x480
12239;489.56;640x480
12240;489.6;640x480
12241;489.64;640x480
12242;489.68;640x480
12243;489.72;640x480
12244;489.76;640x480
12245;489.8;640x480
12246;489.84;640x480
12247;489.88;640x480
12248;489.92;640x480
12249;489.96;640x480
12250;490;640x480
12251;490.04;640x480
12252;490.08;640x480
12253;490.12;640x480
12254;490.16;640x480
12255;490.2;640x480
12256;490.24;640x480
12257;490.28;640x480
12258;490.32;640x480
12259;490.36;640x480
12260;490.4;640x480
12261;490.44;640x480
12262;490.48;640x480
12263;490.52;640x480
12264;490.56;640x480
12265;490.6;640x480
12266;490.64;640x480
12267;490.68;640x480
12268;490.72;640x480
12269;490.76;640x480
12270;490.8;640x480
12271;490.84;640x480
12272;490.88;640x480
12273;490.92;640x480
12274;490.96;640x480
12275;491;640x480
12276;491.04;640x480
12277;491.08;640x480
12278;491.12;640x480
12279;491.16;640x480
12280;491.2;640x480
12281;491.24;640x480
12282;491.28;640x480
12283;491.32;640x480
12284;491.36;640x480
12285;491.4;640x480
12286;491.44;640x480
12287;491.48;640x480
12288;491.52;640x480
12289;491.56;640x480
12290;491.6;640x480
12291;491.64;640x480
12292;491.68;640x480
12293;491.72;640x480
12294;491.76;640x480
12295;491.8;640x480
12296;491.84;640x480
12297;491.88;640x480
12298;491.92;640x480
12299;491.96;640x480
12300;492;640x480
12301;492.04;640x480
12302;492.08;640x480
12303;492.12;640x480
12304;492.16;640x480
12305;492.2;640x480
12306;492.24;640x480
12307;492.28;640x480
12308;492.32;640x480
12309;492.36;640x480
12310;492.4;640x480
12311;492.44;640x480
12312;492.48;640x480
12313;492.52;640x480
12314;492.56;640x480
12315;492.6;640x480
12316;492.64;640x480
12317;492.68;640x480
12318;492.72;640x480
12319;492.76;640x480
12320;492.8;640x480
12321;492.84;640x480
12322;492.88;640x480
12323;492.92;640x480
12324;492.96;640x480
12325;493;640x480
12326;493.04;640x480
12327;493.08;640x480
12328;493.12;640x480
12329;493.16;640x480
12330;493.2;640x480
12331;493.24;640x480
12332;493.28;640x480
12333;493.32;640x480
12334;493.36;640x480
12335;493.4;640x480
12336;493.44;640x480
12337;493.48;640x480
12338;493.52;640x480
12339;493.56;640x480
12340;493.6;640x480
12341;493.64;640x480
12342;493.68;640x480
12343;493.72;640x480
12344;493.76;640x480
12345;493.8;640x480
12346;493.84;640x480
12347;493.88;640x480
12348;493.92;640x480
12349;493.96;640x480
12350;494;640x480
12351;494.04;640x480
12352;494.08;640x480
12353;494.12;640x480
12354;494.16;640x480
12355;494.2;640x480
12356;494.24;640x480
12357;494.28;640x480
12358;494.32;640x480
12359;494.36;640x480
12360;494.4;640x480
12361;494.44;640x480
12362;494.48;640x480
12363;494.52;640x480
12364;494.56;640x480
12365;494.6;640x480
12366;494.64;640x480
12367;494.68;640x480
12368;494.72;640x480
12369;494.76;640x480
12370;494.8;640x480
12371;494.84;640x480
12372;494.88;640x480
12373;494.92;640x480
12374;494.96;640x480
12375;495;640x480
12376;495.04;640x480
12377;495.08;640x480
12378;495.12;640x480
12379;495.16;640x480
12380;495.2;640x480
12381;495.24;640x480
12382;495.28;640x480
12383;495.32;640x480
12384;495.36;640x480
12385;495.4;640x480
12386;495.44;640x480
12387;495.48;640x480
12388;495.52;640x480
12389;495.56;640x480
12390;495.6;640x480
12391;495.64;640x480
12392;495.68;640x480
12393;495.72;640x480
12394;495.76;640x480
12395;495.8;640x480
12396;495.84;640x480
12397;495.88;640x480
12398;495.92;640x480
12399;495.96;640x480
12400;496;640x480
12401;496.04;640x480
12402;496.08;640x480
12403;496.12;640x480
12404;496.16;640x480
12405;496.2;640x480
12406;496.24;640x480
12407;496.28;640x480
12408;496.32;640x480
12409;496.36;640x480
12410;496.4;640x480
12411;496.44;640x480
12412;496.48;640x480
12413;496.52;640x480
12414;496.56;640x480
12415;496.6;640x480
12416;496.64;640x480
12417;496.68;640x480
12418;496.72;640x480
12419;496.76;640x480
12420;496.8;640x480
12421;496.84;640x480
12422;496.88;640x480
12423;496.92;640x480
12424;496.96;640x480
12425;497;640x480
12426;497.04;640x480
12427;497.08;640x480
12428;497.12;640x480
12429;497.16;640x480
12430;497.2;640x480
12431;497.24;640x480
12432;497.28;640x480
12433;497.32;640x480
12434;497.36;640x480
12435;497.4;640x480
12436;497.44;640x480
12437;497.48;640x480
12438;497.52;640x480
12439;497.56;640x480
12440;497.6;640x480
12441;497.64;640x480
12442;497.68;640x480
12443;497.72;640x480
12444;497.76;640x480
12445;497.8;640x480
12446;497.84;640x480
12447;497.88;640x480
12448;497.92;640x480
12449;497.96;640x480
12450;498;640x480
12451;498.04;640x480
12452;498.08;640x480
12453;498.12;640x480
12454;498.16;640x480
12455;498.2;640x480
12456;498.24;640x480
12457;498.28;640x480
12458;498.32;640x480
12459;498.36;640x480
12460;498.4;640x480
12461;498.44;640x480
12462;498.48;640x480
12463;498.52;640x480
12464;498.56;640x480
12465;498.6;640x480
12466;498.64;640x480
12467;498.68;640x480
12468;498.72;640x480
12469;498.76;640x480
12470;498.8;640x480
12471;498.84;640x480
12472;498.88;640x480
12473;498.92;640x480
12474;498.96;640x480
12475;499;640x480
12476;499.04;640x480
12477;499.08;640x480
12478;499.12;640x480
12479;499.16;640x480
12480;499.2;640x480
12481;499.24;640x480
12482;499.28;640x480
12483;499.32;640x480
12484;499.36;640x480
12485;499.4;640x480
12486;499.44;640x480
12487;499.48;640x480
12488;499.52;640x480
12489;499.56;640x480
12490;499.6;640x480
12491;499.64;640x480
12492;499.68;640x480
12493;499.72;640x480
12494;499.76;640x480
12495;499.8;640x480
12496;499.84;640x480
12497;499.88;640x480
12498;499.92;640x480
12499;499.96;640x480
12500;500;640x480
12501;500.04;640x480
12502;500.08;640x480
12503;500.12;640x480
12504;500.16;640x480
12505;500.2;640x480
12506;500.24;640x480
12507;500.28;640x480
12508;500.32;640x480
12509;500.36;640x480
12510;500.4;640x480
12511;500.44;640x480
12512;500.48;640x480
12513;500.52;640x480
12514;500.56;640x480
12515;500.6;640x480
12516;500.64;640x480
12517;500.68;640x480
12518;500.72;640x480
12519;500.76;640x480
12520;500.8;640x480
12521;500.84;640x480
12522;500.88;640x480
12523;500.92;640x480
12524;500.96;640x480
12525;501;640x480
12526;501.04;640x480
12527;501.08;640x480
12528;501.12;640x480
12529;501.16;640x480
12530;501.2;640x480
12531;501.24;640x480
12532;501.28;640x480
12533;501.32;640x480
12534;501.36;640x480
12535;501.4;640x480
12536;501.44;640x480
12537;501.48;640x480
12538;501.52;640x480
12539;501.56;640x480
12540;501.6;640x480
12541;501.64;640x480
12542;501.68;640x480
12543;501.72;640x480
12544;501.76;640x480
12545;501.8;640x480
12546;501.84;640x480
12547;501.88;640x480
12548;501.92;640x480
12549;501.96;640x480
12550;502;640x480
12551;502.04;640x480
12552;502.08;640x480
12553;502.12;640x480
12554;502.16;640x480
12555;502.2;640x480
12556;502.24;640x480
12557;502.28;640x480
12558;502.32;640x480
12559;502.36;640x480
12560;502.4;640x480
12561;502.44;640x480
12562;502.48;640x480
12563;502.52;640x480
12564;502.56;640x480
12565;502.6;640x480
12566;502.64;640x480
12567;502.68;640x480
12568;502.72;640x480
12569;502.76;640x480
12570;502.8;640x480
12571;502.84;640x480
12572;502.88;640x480
12573;502.92;640x480
12574;502.96;640x480
12575;503;640x480
12576;503.04;640x480
12577;503.08;640x480
12578;503.12;640x480
12579;503.16;640x480
12580;503.2;640x480
12581;503.24;640x480
12582;503.28;640x480
12583;503.32;640x480
12584;503.36;640x480
12585;503.4;640x480
12586;503.44;640x480
12587;503.48;640x480
12588;503.52;640x480
12589;503.56;640x480
12590;503.6;640x480
12591;503.64;640x480
12592;503.68;640x480
12593;503.72;640x480
12594;503.76;640x480
12595;503.8;640x480
12596;503.84;640x480
12597;503.88;640x480
12598;503.92;640x480
12599;503.96;640x480
12600;504;640x480
12601;504.04;640x480
12602;504.08;640x480
12603;504.12;640x480
12604;504.16;640x480
12605;504.2;640x480
12606;504.24;640x480
12607;504.28;640x480
12608;504.32;640x480
12609;504.36;640x480
12610;504.4;640x480
12611;504.44;640x480
12612;504.48;640x480
12613;504.52;640x480
12614;504.56;640x480
12615;504.6;640x480
12616;504.64;640x480
12617;504.68;640x480
12618;504.72;640x480
12619;504.76;640x480
12620;504.8;640x480
12621;504.84;640x480
12622;504.88;640x480
12623;504.92;640x480
12624;504.96;640x480
12625;505;640x480
12626;505.04;640x480
12627;505.08;640x480
12628;505.12;640x480
12629;505.16;640x480
12630;505.2;640x480
12631;505.24;640x480
12632;505.28;640x480
12633;505.32;640x480
12634;505.36;640x480
12635;505.4;640x480
12636;505.44;640x480
12637;505.48;640x480
12638;505.52;640x480
12639;505.56;640x480
12640;505.6;640x480
12641;505.64;640x480
12642;505.68;640x480
12643;505.72;640x480
12644;505.76;640x480
12645;505.8;640x480
12646;505.84;640x480
12647;505.88;640x480
12648;505.92;640x480
12649;505.96;640x480
12650;506;640x480
12651;506.04;640x480
12652;506.08;640x480
12653;506.12;640x480
12654;506.16;640x480
12655;506.2;640x480
12656;506.24;640x480
12657;506.28;640x480
12658;506.32;640x480
12659;506.36;640x480
12660;506.4;640x480
12661;506.44;640x480
12662;506.48;640x480
12663;506.52;640x480
12664;506.56;640x480
12665;506.6;640x480
12666;506.64;640x480
12667;506.68;640x480
12668;506.72;640x480
12669;506.76;640x480
12670;506.8;640x480
12671;506.84;640x480
12672;506.88;640x480
12673;506.92;640x480
12674;506.96;640x480
12675;507;640x480
12676;507.04;640x480
12677;507.08;640x480
12678;507.12;640x480
12679;507.16;640x480
12680;507.2;640x480
12681;507.24;640x480
12682;507.28;640x480
12683;507.32;640x480
12684;507.36;640x480
12685;507.4;640x480
12686;507.44;640x480
12687;507.48;640x480
12688;507.52;640x480
12689;507.56;640x480
12690;507.6;640x480
12691;507.64;640x480
12692;507.68;640x480
12693;507.72;640x480
12694;507.76;640x480
12695;507.8;640x480
12696;507.84;640x480
12697;507.88;640x480
12698;507.92;640x480
12699;507.96;640x480
12700;508;640x480
12701;508.04;640x480
12702;508.08;640x480
12703;508.12;640x480
12704;508.16;640x480
12705;508.2;640x480
12706;508.24;640x480
12707;508.28;640x480
12708;508.32;640x480
12709;508.36;640x480
